UsageDate,ServiceName,MeterCategory,Meter,ResourceId,ResourceName,ResourceGroup,Cost,UsageQuantity,Currency,DepartmentTag
2026-05-19,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,6.446609,3.223305,USD,Clinical Operations
2026-05-19,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,7.384398,0.923050,USD,Claims Processing
2026-05-19,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,2.656379,0.332047,USD,Data & Analytics
2026-05-19,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,5.100006,2.040002,USD,Clinical Operations
2026-05-19,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,5.826634,2.330654,USD,Claims Processing
2026-05-19,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,0.358284,0.143314,USD,Data & Analytics
2026-05-19,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,6.387823,0.638782,USD,Member Services
2026-05-19,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,2.800231,0.280023,USD,Engineering
2026-05-19,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,4.167489,3.333991,USD,Clinical Operations
2026-05-19,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,1.654851,1.323881,USD,Claims Processing
2026-05-19,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,1.125136,0.900109,USD,Engineering
2026-05-19,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,14.463433,1.446343,USD,Clinical Operations
2026-05-19,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,2.987179,0.298718,USD,Claims Processing
2026-05-19,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,3.535187,3.213807,USD,Clinical Operations
2026-05-19,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,1.490319,1.354836,USD,Member Services
2026-05-19,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,1.604981,1.459074,USD,Data & Analytics
2026-05-19,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,3.291150,0.747989,USD,Clinical Operations
2026-05-19,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,1.017898,0.231341,USD,Claims Processing
2026-05-20,Foundry Models,Foundry Models,5.4 cd inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.161996,1.47269,USD,Engineering
2026-05-20,Foundry Models,Foundry Models,5.4 inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.606462,0.551329,USD,Sales
2026-05-20,Foundry Models,Foundry Models,5.4 opt Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,1.923649,0.437193,USD,Legal
2026-05-20,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,4.386285,2.193143,USD,Clinical Operations
2026-05-20,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,3.029205,0.378651,USD,Clinical Operations
2026-05-20,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,1.488757,0.186095,USD,Data & Analytics
2026-05-20,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,5.904373,2.361749,USD,Clinical Operations
2026-05-20,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,8.013573,0.801357,USD,Clinical Operations
2026-05-20,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,0.843139,0.084314,USD,Claims Processing
2026-05-20,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,3.153362,0.315336,USD,Data & Analytics
2026-05-20,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,0.872070,0.697656,USD,Claims Processing
2026-05-20,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,2.675986,0.267599,USD,Clinical Operations
2026-05-20,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,5.796072,0.579607,USD,Member Services
2026-05-20,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,2.042092,0.204209,USD,Engineering
2026-05-20,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,1.542655,1.402413,USD,Member Services
2026-05-20,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,0.604685,0.137428,USD,Claims Processing
2026-05-21,Foundry Models,Foundry Models,5.4 cd inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.207353,1.88503,USD,Finance
2026-05-21,Foundry Models,Foundry Models,5.4 inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,1.883552,1.71232,USD,Clinical Operations
2026-05-21,Foundry Models,Foundry Models,5.4 opt Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,2.211849,0.502693,USD,Sales
2026-05-21,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,7.544944,3.772472,USD,Clinical Operations
2026-05-21,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,2.020693,1.010346,USD,Claims Processing
2026-05-21,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,0.447750,0.223875,USD,Member Services
2026-05-21,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,1.895046,0.236881,USD,Member Services
2026-05-21,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,7.387736,2.955094,USD,Clinical Operations
2026-05-21,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,7.239323,2.895729,USD,Claims Processing
2026-05-21,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,5.662156,2.264863,USD,Member Services
2026-05-21,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,3.262391,0.326239,USD,Data & Analytics
2026-05-21,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.492793,0.394234,USD,Clinical Operations
2026-05-21,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,2.829763,2.263811,USD,Claims Processing
2026-05-21,Foundry Models,Foundry Models,GPT 5 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,0.582498,0.465999,USD,Engineering
2026-05-21,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,12.581519,1.258152,USD,Clinical Operations
2026-05-21,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,5.882661,0.588266,USD,Member Services
2026-05-21,Foundry Models,Foundry Models,GPT 5 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,1.825235,0.182523,USD,Engineering
2026-05-21,Microsoft Copilot Studio,Microsoft Copilot Studio,Pay As You Go Copilot Credit,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.powerplatform/accounts/contoso-studio,contoso-studio,rg-copilot-studio,6.885720,688.571958,USD,
2026-05-21,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,1.244984,1.131803,USD,Clinical Operations
2026-05-21,Foundry Models,Foundry Models,o4 mini Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,1.337986,1.216351,USD,Claims Processing
2026-05-21,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,1.624383,0.369178,USD,Clinical Operations
2026-05-21,Foundry Models,Foundry Models,o4 mini outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,0.415830,0.094507,USD,Data & Analytics
2026-05-22,Foundry Models,Foundry Models,5.4 cd inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,0.120745,1.097681,USD,Clinical Operations
2026-05-22,Foundry Models,Foundry Models,5.4 inp Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,1.296705,1.178823,USD,Sales
2026-05-22,Foundry Models,Foundry Models,5.4 opt Gl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,3.442173,0.782312,USD,Legal
2026-05-22,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,5.491152,2.745576,USD,Clinical Operations
2026-05-22,Foundry Models,Foundry Models,GPT 4.1 Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,2.548602,1.274301,USD,Claims Processing
2026-05-22,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,4.937318,0.617165,USD,Clinical Operations
2026-05-22,Foundry Models,Foundry Models,GPT 4.1 outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,6.076718,0.759590,USD,Member Services
2026-05-22,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,7.812888,3.125155,USD,Clinical Operations
2026-05-22,Foundry Models,Foundry Models,GPT 4o Inpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,3.392105,1.356842,USD,Data & Analytics
2026-05-22,Foundry Models,Foundry Models,GPT 4o outpt Glbl 1M Tokens,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,11.752133,1.175213,USD,Clinical Operations
