"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount"
"2026-05-12","dblackwood","copilot","copilot_ai_credit","GPT-5.6 Terra","227.586794","ai-credits","0.01","2.275868","2.275868","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-05-12","dblackwood","copilot","copilot_ai_credit","Gemini 3.1 Pro","111.111321","ai-credits","0.01","1.111113","1.111113","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-05-12","dglenister","copilot","copilot_ai_credit","GPT-5.6 Luna","44.874251","ai-credits","0.01","0.448743","0.448743","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-05-12","dglenister","copilot","copilot_ai_credit","Claude Opus 5","35.374021","ai-credits","0.01","0.353740","0.353740","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-05-12","dglenister","copilot","coding_agent_ai_credit","Coding Agent model","62.390648","ai-credits","0.01","0.623906","0.623906","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-05-12","dwhitcombe","copilot","copilot_ai_credit","Claude Sonnet 5","161.656573","ai-credits","0.01","1.616566","1.616566","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-05-12","dwhitcombe","copilot","copilot_ai_credit","GPT-5.6 Luna","171.369835","ai-credits","0.01","1.713698","1.713698","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-05-12","eyaxley","copilot","copilot_ai_credit","Claude Sonnet 5","372.025322","ai-credits","0.01","3.720253","3.720253","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-05-12","eyaxley","copilot","copilot_ai_credit","Claude Opus 5","107.881076","ai-credits","0.01","1.078811","1.078811","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-05-12","eyaxley","copilot","copilot_ai_credit","GPT-5.6 Luna","388.596265","ai-credits","0.01","3.885963","3.885963","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-05-12","fballantyne","copilot","coding_agent_ai_credit","Coding Agent model","64.988129","ai-credits","0.01","0.649881","0.649881","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-05-12","fballantyne","copilot","copilot_ai_credit","Gemini 3.1 Pro","76.834536","ai-credits","0.01","0.768345","0.768345","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-05-12","ffotheringay","copilot","copilot_ai_credit","GPT-5.6 Terra","54.374567","ai-credits","0.01","0.543746","0.543746","0.000000","3000","contoso-data","","Member Digital","0","0"
"2026-05-12","fpetrie","copilot","copilot_ai_credit","GPT-5.6 Luna","332.044675","ai-credits","0.01","3.320447","3.320447","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-05-12","fpetrie","copilot","copilot_ai_credit","GPT-5.6 Terra","43.479598","ai-credits","0.01","0.434796","0.434796","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-05-12","fpetrie","copilot","copilot_ai_credit","Gemini 3.1 Pro","351.717554","ai-credits","0.01","3.517176","3.517176","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-05-12","fkirkbride","copilot","copilot_ai_credit","GPT-5.6 Terra","42.134702","ai-credits","0.01","0.421347","0.421347","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-05-12","fkirkbride","copilot","copilot_ai_credit","Claude Opus 5","19.381863","ai-credits","0.01","0.193819","0.193819","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-05-12","fkirkbride","copilot","copilot_ai_credit","GPT-5.6 Luna","36.929415","ai-credits","0.01","0.369294","0.369294","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-05-12","fhawksworth","copilot","copilot_ai_credit","GPT-5.6 Luna","119.153160","ai-credits","0.01","1.191532","1.191532","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-05-12","fnorrington","copilot","copilot_ai_credit","Claude Sonnet 5","83.292300","ai-credits","0.01","0.832923","0.832923","0.000000","3000","contoso-digital","","Claims Platform","0","0"
"2026-05-12","fnorrington","copilot","copilot_ai_credit","Claude Sonnet 5","302.521188","ai-credits","0.01","3.025212","3.025212","0.000000","3000","contoso-digital","","Claims Platform","0","0"
"2026-05-12","fyeovil","copilot","copilot_ai_credit","GPT-5.3-Codex","142.813054","ai-credits","0.01","1.428131","1.428131","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-12","fyeovil","copilot","copilot_ai_credit","GPT-5.6 Luna","158.534589","ai-credits","0.01","1.585346","1.585346","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-12","fyeovil","copilot","coding_agent_ai_credit","Coding Agent model","319.002272","ai-credits","0.01","3.190023","3.190023","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-12","ffairweather","copilot","coding_agent_ai_credit","Coding Agent model","1091.892991","ai-credits","0.01","10.918930","10.918930","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-05-12","ffairweather","copilot","copilot_ai_credit","Claude Sonnet 5","1071.003816","ai-credits","0.01","10.710038","10.710038","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-05-12","ffairweather","copilot","copilot_ai_credit","MAI-Code-1-Flash","134.609462","ai-credits","0.01","1.346095","1.346095","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-05-12","fwilloughby","copilot","copilot_ai_credit","Claude Opus 5","25.835597","ai-credits","0.01","0.258356","0.258356","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-12","fwilloughby","copilot","copilot_ai_credit","GPT-5.4","257.735384","ai-credits","0.01","2.577354","2.577354","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-12","fwilloughby","copilot","copilot_ai_credit","GPT-5.6 Terra","83.370312","ai-credits","0.01","0.833703","0.833703","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-05-12","gtarrington","copilot","copilot_ai_credit","GPT-5.3-Codex","186.028898","ai-credits","0.01","1.860289","1.860289","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-05-12","gballantyne","copilot","copilot_ai_credit","Claude Opus 5","70.339957","ai-credits","0.01","0.703400","0.703400","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-05-12","gbrentwood","copilot","copilot_ai_credit","Gemini 3.1 Pro","189.412881","ai-credits","0.01","1.894129","1.894129","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-12","gbrentwood","copilot","copilot_ai_credit","GPT-5.6 Luna","83.527546","ai-credits","0.01","0.835275","0.835275","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-12","gbrentwood","copilot","copilot_ai_credit","GPT-5.3-Codex","135.725793","ai-credits","0.01","1.357258","1.357258","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-12","gfairweather","copilot","copilot_ai_credit","GPT-5.6 Terra","14.013990","ai-credits","0.01","0.140140","0.140140","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-05-12","gfairweather","copilot","copilot_ai_credit","MAI-Code-1-Flash","30.972460","ai-credits","0.01","0.309725","0.309725","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-05-12","ggarforth","copilot","coding_agent_ai_credit","Coding Agent model","9.179830","ai-credits","0.01","0.091798","0.091798","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-05-12","ggarforth","copilot","copilot_ai_credit","Claude Haiku 4.5","124.178547","ai-credits","0.01","1.241785","1.241785","0.000000","3000","contoso-digital","","Clinical Systems","0","0"
"2026-05-12","gquested","copilot","copilot_ai_credit","Claude Opus 5","510.669275","ai-credits","0.01","5.106693","5.106693","0.000000","7000","contoso-data","","Core Infrastructure","0","0"
"2026-05-12","gquested","copilot","copilot_ai_credit","GPT-5.6 Terra","215.123248","ai-credits","0.01","2.151232","2.151232","0.000000","7000","contoso-data","","Core Infrastructure","0","0"
"2026-05-12","gdunmore","copilot","copilot_ai_credit","GPT-5.3-Codex","48.459092","ai-credits","0.01","0.484591","0.484591","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-05-12","glittlewood","copilot","copilot_ai_credit","GPT-5.6 Terra","39.378208","ai-credits","0.01","0.393782","0.393782","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-05-12","gjephson","copilot","copilot_ai_credit","Gemini 3.1 Pro","109.751795","ai-credits","0.01","1.097518","1.097518","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-05-12","gvansittart","copilot","copilot_ai_credit","Claude Sonnet 5","189.787889","ai-credits","0.01","1.897879","1.897879","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-05-12","hkingsmill","copilot","copilot_ai_credit","GPT-5.6 Luna","115.396070","ai-credits","0.01","1.153961","1.153961","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-05-12","hblackwood","copilot","copilot_ai_credit","Claude Sonnet 5","153.171185","ai-credits","0.01","1.531712","1.531712","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-05-12","hblackwood","copilot","copilot_ai_credit","MAI-Code-1-Flash","89.806371","ai-credits","0.01","0.898064","0.898064","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-05-12","hblackwood","copilot","copilot_ai_credit","Claude Sonnet 5","266.614403","ai-credits","0.01","2.666144","2.666144","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-05-12","hfairweather","copilot","copilot_ai_credit","GPT-5.6 Luna","34.274567","ai-credits","0.01","0.342746","0.342746","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-05-12","icrowhurst","copilot","copilot_ai_credit","Claude Opus 5","118.122468","ai-credits","0.01","1.181225","1.181225","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-05-12","icrowhurst","copilot","copilot_ai_credit","GPT-5.6 Terra","288.754769","ai-credits","0.01","2.887548","2.887548","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-05-12","icrowhurst","copilot","copilot_ai_credit","Claude Sonnet 5","125.503723","ai-credits","0.01","1.255037","1.255037","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-05-12","ieastgate","copilot","copilot_ai_credit","GPT-5.6 Terra","14.107293","ai-credits","0.01","0.141073","0.141073","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-05-12","jyeovil","copilot","copilot_ai_credit","GPT-5.3-Codex","74.846496","ai-credits","0.01","0.748465","0.748465","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-05-12","jquibell","copilot","coding_agent_ai_credit","Coding Agent model","105.941195","ai-credits","0.01","1.059412","1.059412","0.000000","3000","contoso-digital","","Claims Platform","0","0"
"2026-05-12","jquibell","copilot","copilot_ai_credit","Claude Opus 5","303.957252","ai-credits","0.01","3.039573","3.039573","0.000000","3000","contoso-digital","","Claims Platform","0","0"
"2026-05-12","jpennington","copilot","copilot_ai_credit","Claude Opus 5","175.788325","ai-credits","0.01","1.757883","1.757883","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-05-12","jpennington","copilot","copilot_ai_credit","GPT-5.6 Terra","276.175778","ai-credits","0.01","2.761758","2.761758","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-05-12","jpennington","copilot","copilot_ai_credit","Claude Sonnet 5","161.887872","ai-credits","0.01","1.618879","1.618879","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-05-12","josbaldeston","copilot","copilot_ai_credit","Claude Sonnet 5","302.782926","ai-credits","0.01","3.027829","3.027829","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-05-12","josbaldeston","copilot","coding_agent_ai_credit","Coding Agent model","263.218182","ai-credits","0.01","2.632182","2.632182","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-05-12","josbaldeston","copilot","copilot_ai_credit","GPT-5.6 Terra","12.624798","ai-credits","0.01","0.126248","0.126248","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-05-12","jnuttall","copilot","copilot_ai_credit","Claude Opus 5","215.421821","ai-credits","0.01","2.154218","2.154218","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-12","jnuttall","copilot","copilot_ai_credit","GPT-5.6 Terra","237.509102","ai-credits","0.01","2.375091","2.375091","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-05-12","kgranville","copilot","copilot_ai_credit","GPT-5.3-Codex","176.236715","ai-credits","0.01","1.762367","1.762367","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-05-12","krowbotham","copilot","copilot_ai_credit","Claude Sonnet 5","232.634066","ai-credits","0.01","2.326341","2.326341","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-05-12","krowbotham","copilot","copilot_ai_credit","GPT-5.4","146.977270","ai-credits","0.01","1.469773","1.469773","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-05-12","khigginbotham","copilot","copilot_ai_credit","GPT-5.4","343.898680","ai-credits","0.01","3.438987","3.438987","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-05-12","khigginbotham","copilot","copilot_ai_credit","GPT-5.6 Terra","259.813455","ai-credits","0.01","2.598135","2.598135","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-05-12","khigginbotham","copilot","coding_agent_ai_credit","Coding Agent model","333.477019","ai-credits","0.01","3.334770","3.334770","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-05-12","kknatchbull2","copilot","copilot_ai_credit","Claude Sonnet 5","13.613013","ai-credits","0.01","0.136130","0.136130","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-05-12","kknatchbull2","copilot","copilot_ai_credit","Claude Opus 5","313.152929","ai-credits","0.01","3.131529","3.131529","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-05-12","kknatchbull2","copilot","copilot_ai_credit","Claude Sonnet 5","195.482060","ai-credits","0.01","1.954821","1.954821","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-05-12","kshackleton","copilot","copilot_ai_credit","Claude Haiku 4.5","58.441913","ai-credits","0.01","0.584419","0.584419","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-05-12","kshackleton","copilot","copilot_ai_credit","Claude Opus 5","144.596977","ai-credits","0.01","1.445970","1.445970","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-05-12","kshackleton","copilot","coding_agent_ai_credit","Coding Agent model","229.598500","ai-credits","0.01","2.295985","2.295985","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-05-12","kbexworth","copilot","copilot_ai_credit","GPT-5.6 Terra","169.054437","ai-credits","0.01","1.690544","1.690544","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-05-12","kbexworth","copilot","copilot_ai_credit","GPT-5.3-Codex","10.106787","ai-credits","0.01","0.101068","0.101068","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-05-12","krothwell","copilot","copilot_ai_credit","GPT-5.6 Luna","783.095220","ai-credits","0.01","7.830952","7.830952","0.000000","3000","contoso-data","","Claims Platform","0","0"
"2026-05-12","krothwell","copilot","copilot_ai_credit","GPT-5.6 Luna","822.077283","ai-credits","0.01","8.220773","8.220773","0.000000","3000","contoso-data","","Claims Platform","0","0"
"2026-05-12","krothwell","copilot","copilot_ai_credit","GPT-5.4","29.253101","ai-credits","0.01","0.292531","0.292531","0.000000","3000","contoso-data","","Claims Platform","0","0"
"2026-05-12","lhetherington","copilot","coding_agent_ai_credit","Coding Agent model","553.037487","ai-credits","0.01","5.530375","5.530375","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-05-12","lhetherington","copilot","copilot_ai_credit","GPT-5.6 Luna","113.468719","ai-credits","0.01","1.134687","1.134687","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-05-12","lhetherington","copilot","copilot_ai_credit","GPT-5.6 Terra","177.772547","ai-credits","0.01","1.777725","1.777725","0.000000","7000","contoso-data","","Clinical Systems","0","0"
